fecha	objective	metric	is_unbalance	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ganancia	iteracion
20230719 155502	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1658	TRUE	41191	0.00517032031459935	0.477637001548279	2997	807	0.857984215876163	95
20230719 155513	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	223	TRUE	41191	0.0573012440636974	0.890322188388426	0	16	0.858214902620648	96
20230719 155652	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	985	TRUE	41191	0.00511627515016882	0.928649389738953	1865	323	0.857929041617795	97
20230719 155908	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	4552	TRUE	41191	0.00582029782971634	0.30040942933416	1942	16	0.857940898921938	98
20230719 160100	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3414	TRUE	41191	0.00511949349218937	0.356339687041984	1686	16	0.857893818251303	99
20230719 160255	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1798	TRUE	41191	0.00505416556708105	0.575937843461959	2995	731	0.857992657460245	100
20230719 160304	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	56	TRUE	41191	0.298544922688792	0.300078538719453	2999	16	0.857221708511305	101
20230719 160309	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	52	TRUE	41191	0.287265825253807	0.456005250167112	2999	17	0.857444885231225	102
20230719 160319	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	215	TRUE	41191	0.0637772052519102	0.699071222374341	1	16	0.858291638401439	103
20230719 160326	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	128	TRUE	41191	0.109391539443485	0.973446756132129	14	16	0.857910929329293	104
20230719 160331	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	42	TRUE	41191	0.252438003625779	0.941834468594102	2997	16	0.857768886348175	105
20230719 160346	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	159	TRUE	41191	0.0450374826314027	0.999944352268532	2997	859	0.85772964693462	106
20230719 160400	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	298	TRUE	41191	0.0440214166207256	0.581342540712211	354	16	0.858592383500927	107
20230719 160541	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	1423	TRUE	41191	0.00506411898409105	0.857362073558634	2999	356	0.857811774891766	108
20230719 160727	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	3012	TRUE	41191	0.00533614325460635	0.693372511186605	1504	16	0.858158270869789	109
20230719 160735	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	142	TRUE	41191	0.0921032208369612	0.491234446604096	0	16	0.858175720961416	110
